"Date","Time","Open","High","Low","Close","Up","Down"
01/05/2016,04:10,1156.1,1156.6,1156.0,1156.5,264,88
01/05/2016,04:15,1156.6,1156.6,1156.1,1156.4,62,78
01/05/2016,04:20,1156.4,1156.5,1156.2,1156.5,68,47
01/05/2016,04:25,1156.6,1158.3,1156.6,1158.0,891,540
01/05/2016,04:30,1157.9,1157.9,1157.3,1157.5,103,173
01/05/2016,04:35,1157.6,1158.2,1157.4,1157.9,136,151
01/05/2016,04:40,1158.0,1158.3,1157.8,1157.8,83,82
01/05/2016,04:45,1158.0,1158.7,1157.8,1158.6,324,183
01/05/2016,04:50,1158.6,1158.7,1157.8,1157.8,123,202
01/05/2016,04:55,1157.7,1157.8,1157.0,1157.2,114,336
01/05/2016,05:00,1157.2,1157.2,1156.6,1156.9,74,117
01/05/2016,05:05,1157.0,1157.5,1157.0,1157.1,235,105
01/05/2016,05:10,1157.0,1158.6,1157.0,1158.0,632,387
01/05/2016,05:15,1158.1,1158.8,1157.9,1158.7,326,227
01/05/2016,05:20,1158.7,1159.2,1156.4,1156.6,676,593
01/05/2016,05:25,1156.5,1157.0,1156.4,1156.7,185,173
01/05/2016,05:30,1156.6,1156.7,1156.0,1156.6,156,196
01/05/2016,05:35,1156.7,1157.3,1156.4,1157.1,426,273
01/05/2016,05:40,1157.2,1157.5,1157.2,1157.2,106,133
01/05/2016,05:45,1157.3,1157.3,1156.8,1157.1,68,141
01/05/2016,05:50,1157.1,1157.3,1156.9,1157.0,60,39
01/05/2016,05:55,1157.1,1157.2,1157.0,1157.0,40,30
01/05/2016,06:00,1157.0,1157.0,1156.3,1156.5,58,159
01/05/2016,06:05,1156.5,1156.5,1156.1,1156.2,60,93
01/05/2016,06:10,1156.3,1156.5,1156.0,1156.3,88,134
01/05/2016,06:15,1156.4,1156.9,1156.4,1156.7,107,72
01/05/2016,06:20,1156.7,1156.8,1156.5,1156.7,30,38
01/05/2016,06:25,1156.7,1157.1,1156.6,1157.1,65,32
01/05/2016,06:30,1157.2,1157.3,1157.1,1157.3,92,16
01/05/2016,06:35,1157.2,1157.5,1157.2,1157.5,102,19
01/05/2016,06:40,1157.5,1157.5,1157.2,1157.3,113,79
01/05/2016,06:45,1157.3,1157.7,1157.2,1157.6,96,54
01/05/2016,06:50,1157.7,1159.2,1157.6,1159.0,525,270
01/05/2016,06:55,1159.2,1160.0,1158.9,1159.5,792,431
01/05/2016,07:00,1159.5,1159.5,1158.8,1158.8,102,304
01/05/2016,07:05,1158.8,1159.3,1158.7,1159.0,168,167
01/05/2016,07:10,1159.0,1159.0,1158.7,1158.8,110,67
01/05/2016,07:15,1158.8,1159.0,1158.7,1159.0,98,96
01/05/2016,07:20,1159.1,1160.0,1159.0,1159.8,288,190
01/05/2016,07:25,1159.7,1160.1,1159.6,1159.8,265,273
01/05/2016,07:30,1159.8,1160.1,1159.7,1160.0,189,110
01/05/2016,07:35,1160.0,1160.4,1159.8,1160.3,277,162
01/05/2016,07:40,1160.4,1161.1,1159.9,1160.3,533,577
01/05/2016,07:45,1160.3,1160.5,1159.9,1160.0,69,180
01/05/2016,07:50,1160.1,1160.2,1158.3,1158.5,329,513
01/05/2016,07:55,1158.4,1159.0,1158.1,1158.3,174,258
01/05/2016,08:00,1158.2,1158.5,1158.2,1158.5,80,166
01/05/2016,08:05,1158.5,1159.9,1158.4,1159.6,538,395
01/05/2016,08:10,1159.5,1161.0,1159.3,1160.3,608,539
01/05/2016,08:15,1160.2,1160.6,1158.3,1158.8,433,693
01/05/2016,08:20,1158.8,1160.6,1158.6,1160.1,888,827
01/05/2016,08:25,1160.1,1160.4,1156.7,1158.8,1574,1916
01/05/2016,08:30,1158.7,1159.3,1158.5,1158.8,314,317
01/05/2016,08:35,1158.9,1159.2,1157.4,1158.5,339,576
01/05/2016,08:40,1158.5,1158.9,1158.0,1158.6,171,242
01/05/2016,08:45,1158.5,1158.6,1157.4,1157.9,114,311
01/05/2016,08:50,1157.9,1158.3,1157.7,1158.2,164,158
01/05/2016,08:55,1158.2,1158.2,1156.3,1156.6,411,874
01/05/2016,09:00,1156.5,1156.6,1154.2,1154.4,498,1119
01/05/2016,09:05,1154.3,1156.9,1154.2,1156.4,1309,651
01/05/2016,09:10,1156.3,1156.5,1154.7,1155.2,401,582
01/05/2016,09:15,1155.1,1155.4,1154.3,1155.1,291,429
01/05/2016,09:20,1155.2,1156.6,1155.0,1156.5,549,214
01/05/2016,09:25,1156.5,1157.2,1156.2,1156.3,578,675
01/05/2016,09:30,1156.4,1157.2,1156.2,1156.7,393,390
01/05/2016,09:35,1156.8,1157.2,1155.2,1156.0,468,897
01/05/2016,09:40,1156.1,1156.2,1154.9,1155.0,238,469
01/05/2016,09:45,1155.0,1155.9,1154.7,1155.3,398,406
01/05/2016,09:50,1155.3,1155.8,1155.0,1155.5,175,210
01/05/2016,09:55,1155.5,1156.3,1155.4,1156.1,324,310
01/05/2016,10:00,1156.1,1156.4,1155.7,1156.0,247,371
01/05/2016,10:05,1156.0,1156.3,1155.4,1156.3,781,622
01/05/2016,10:10,1156.4,1157.9,1156.3,1157.9,799,538
01/05/2016,10:15,1157.9,1158.6,1157.1,1157.4,679,690
01/05/2016,10:20,1157.3,1157.4,1156.5,1156.8,217,284
01/05/2016,10:25,1156.8,1157.3,1156.6,1157.3,401,234
01/05/2016,10:30,1157.4,1157.6,1156.9,1157.4,277,170
01/05/2016,10:35,1157.5,1157.7,1156.6,1156.7,215,333
01/05/2016,10:40,1156.8,1157.1,1156.1,1156.2,222,342
01/05/2016,10:45,1156.2,1156.4,1155.3,1155.4,339,455
01/05/2016,10:50,1155.4,1155.9,1155.4,1155.5,197,136
01/05/2016,10:55,1155.5,1155.5,1154.7,1155.2,250,378
01/05/2016,11:00,1155.2,1156.2,1155.2,1156.0,407,165
01/05/2016,11:05,1156.1,1156.8,1156.0,1156.5,486,291
01/05/2016,11:10,1156.5,1156.9,1156.3,1156.9,154,107
01/05/2016,11:15,1156.8,1156.9,1156.5,1156.8,138,156
01/05/2016,11:20,1156.8,1157.3,1156.8,1157.1,258,121
01/05/2016,11:25,1157.1,1157.2,1156.5,1156.7,119,224
01/05/2016,11:30,1156.7,1157.3,1156.7,1157.2,152,144
01/05/2016,11:35,1157.3,1157.6,1157.2,1157.2,247,150
01/05/2016,11:40,1157.2,1157.6,1157.1,1157.3,327,251
01/05/2016,11:45,1157.4,1160.0,1157.2,1158.7,1850,1188
01/05/2016,11:50,1158.7,1158.8,1158.0,1158.3,212,386
01/05/2016,11:55,1158.3,1158.9,1158.1,1158.9,230,185
01/05/2016,12:00,1158.9,1159.3,1158.6,1158.8,179,198
01/05/2016,12:05,1158.7,1158.9,1158.2,1158.2,184,321
01/05/2016,12:10,1158.3,1158.5,1157.8,1157.9,149,177
01/05/2016,12:15,1157.9,1158.4,1157.6,1158.3,145,134
01/05/2016,12:20,1158.3,1160.3,1158.3,1159.6,928,665
01/05/2016,12:25,1159.5,1159.6,1159.1,1159.1,135,255
01/05/2016,12:30,1159.1,1159.3,1158.9,1159.0,140,145
01/05/2016,12:35,1159.1,1159.6,1158.8,1159.3,167,165
01/05/2016,12:40,1159.2,1159.6,1159.1,1159.4,110,95
