"Date","Time","Open","High","Low","Close","Up","Down"
01/05/2016,02:45,1994.00,1994.75,1992.75,1994.25,757,1170
01/05/2016,02:50,1994.25,1994.25,1992.50,1993.25,451,728
01/05/2016,02:55,1993.25,1994.50,1992.75,1994.25,740,600
01/05/2016,03:00,1994.00,1994.25,1993.25,1994.00,500,481
01/05/2016,03:05,1994.00,1994.00,1991.25,1991.25,259,2040
01/05/2016,03:10,1991.25,1991.75,1990.25,1991.00,1051,1629
01/05/2016,03:15,1991.25,1991.50,1988.25,1990.00,2217,3040
01/05/2016,03:20,1990.00,1990.00,1988.00,1988.25,1036,1982
01/05/2016,03:25,1988.50,1988.50,1986.25,1987.75,2241,3001
01/05/2016,03:30,1987.75,1988.75,1986.50,1986.50,714,1170
01/05/2016,03:35,1986.75,1988.50,1986.50,1988.50,1013,1262
01/05/2016,03:40,1988.50,1989.75,1987.50,1989.25,1539,1109
01/05/2016,03:45,1989.25,1989.75,1988.00,1988.25,791,715
01/05/2016,03:50,1988.25,1989.75,1987.75,1989.75,838,722
01/05/2016,03:55,1989.50,1990.00,1988.25,1988.75,666,884
01/05/2016,04:00,1988.75,1988.75,1986.50,1986.50,534,1359
01/05/2016,04:05,1986.50,1987.00,1983.25,1985.00,2588,3658
01/05/2016,04:10,1985.25,1985.75,1983.75,1984.75,1141,1579
01/05/2016,04:15,1984.75,1985.25,1981.75,1982.50,1773,2514
01/05/2016,04:20,1982.50,1984.00,1981.25,1983.00,1874,1453
01/05/2016,04:25,1983.00,1983.50,1981.25,1983.00,1624,1094
01/05/2016,04:30,1983.00,1983.50,1982.00,1983.25,831,949
01/05/2016,04:35,1983.25,1984.00,1982.50,1983.25,895,945
01/05/2016,04:40,1983.25,1985.00,1983.00,1984.25,1180,789
01/05/2016,04:45,1984.00,1985.75,1984.00,1984.75,1129,603
01/05/2016,04:50,1984.75,1985.00,1983.75,1984.50,855,748
01/05/2016,04:55,1984.50,1985.25,1984.00,1984.75,730,604
01/05/2016,05:00,1984.50,1984.50,1982.50,1982.75,904,1208
01/05/2016,05:05,1982.75,1984.75,1982.25,1984.50,1137,614
01/05/2016,05:10,1984.50,1986.00,1984.50,1985.50,980,524
01/05/2016,05:15,1985.25,1985.50,1984.00,1984.50,593,778
01/05/2016,05:20,1984.50,1986.50,1984.00,1985.75,960,794
01/05/2016,05:25,1985.75,1986.25,1985.50,1985.50,453,636
01/05/2016,05:30,1985.50,1985.75,1983.25,1983.75,611,1090
01/05/2016,05:35,1983.75,1985.25,1983.75,1985.00,918,492
01/05/2016,05:40,1985.00,1986.25,1984.50,1985.00,1319,700
01/05/2016,05:45,1984.75,1985.75,1984.75,1985.00,204,571
01/05/2016,05:50,1985.00,1985.00,1983.25,1983.50,404,674
01/05/2016,05:55,1983.25,1985.00,1983.25,1985.00,976,195
01/05/2016,06:00,1985.00,1986.50,1984.00,1986.25,1177,639
01/05/2016,06:05,1986.25,1986.75,1985.25,1985.75,771,1222
01/05/2016,06:10,1985.75,1985.75,1984.50,1985.00,554,1065
01/05/2016,06:15,1985.00,1985.00,1984.00,1984.75,673,637
01/05/2016,06:20,1984.50,1985.25,1983.25,1985.25,780,851
01/05/2016,06:25,1985.25,1986.25,1985.00,1986.00,990,903
01/05/2016,06:30,1986.00,1986.25,1984.75,1985.50,1165,971
01/05/2016,06:35,1985.50,1985.75,1983.00,1983.50,954,2051
01/05/2016,06:40,1983.50,1984.50,1982.75,1984.25,2105,1341
01/05/2016,06:45,1984.25,1985.75,1984.00,1985.50,889,354
01/05/2016,06:50,1985.50,1986.25,1985.00,1985.75,1247,896
01/05/2016,06:55,1985.75,1986.00,1984.75,1986.00,748,932
01/05/2016,07:00,1986.00,1988.50,1985.50,1988.25,3589,1763
01/05/2016,07:05,1988.25,1991.00,1987.50,1991.00,4606,4414
01/05/2016,07:10,1991.00,1992.75,1990.25,1992.25,4046,2918
01/05/2016,07:15,1992.50,1992.50,1991.25,1992.00,2652,3820
01/05/2016,07:20,1992.00,1994.50,1991.50,1994.00,3911,1998
01/05/2016,07:25,1994.25,1995.75,1994.00,1994.75,3259,2196
01/05/2016,07:30,1994.50,1995.00,1993.25,1993.50,1245,2280
01/05/2016,07:35,1993.75,1994.00,1993.00,1993.75,1579,1455
01/05/2016,07:40,1993.75,1994.50,1992.50,1994.50,2070,2263
01/05/2016,07:45,1994.50,1995.25,1994.25,1994.50,1741,2288
01/05/2016,07:50,1994.75,1995.00,1994.00,1994.25,895,1036
01/05/2016,07:55,1994.25,1998.00,1993.75,1997.50,4498,1896
01/05/2016,08:00,1997.50,1998.50,1996.50,1996.50,3584,4140
01/05/2016,08:05,1996.75,1996.75,1993.75,1994.25,3520,4280
01/05/2016,08:10,1994.50,1995.50,1994.00,1994.75,1899,948
01/05/2016,08:15,1995.00,1996.25,1994.75,1995.25,1195,752
01/05/2016,08:20,1995.25,1996.25,1995.00,1995.50,1439,1098
01/05/2016,08:25,1995.75,1997.75,1994.75,1997.25,2158,1570
01/05/2016,08:30,1997.50,1998.50,1996.75,1997.75,3476,3889
01/05/2016,08:35,1998.00,2002.00,1996.00,1998.25,27266,26248
01/05/2016,08:40,1998.25,1999.75,1996.25,1996.50,19494,18473
01/05/2016,08:45,1996.75,2001.50,1995.75,2000.50,14383,16611
01/05/2016,08:50,2000.50,2001.25,1997.00,1997.50,15067,13821
01/05/2016,08:55,1997.50,1998.25,1994.25,1994.25,13356,14270
01/05/2016,09:00,1994.50,1995.25,1992.50,1993.00,13187,13930
01/05/2016,09:05,1992.75,1994.00,1990.75,1991.50,15134,15821
01/05/2016,09:10,1991.50,1993.00,1990.00,1990.25,12765,8473
01/05/2016,09:15,1990.50,1993.50,1990.25,1993.00,11731,10162
01/05/2016,09:20,1992.75,1993.75,1990.75,1992.25,10773,8289
01/05/2016,09:25,1992.25,1992.50,1988.50,1990.00,12452,11834
01/05/2016,09:30,1990.00,1990.75,1988.25,1988.50,8053,7875
01/05/2016,09:35,1988.25,1990.25,1987.25,1989.25,10286,8705
01/05/2016,09:40,1989.25,1993.75,1988.25,1993.50,12599,8822
01/05/2016,09:45,1993.50,1995.75,1992.75,1994.75,11952,9424
01/05/2016,09:50,1994.75,1997.00,1993.50,1997.00,10698,6591
01/05/2016,09:55,1997.00,1998.75,1996.25,1997.75,11790,9012
01/05/2016,10:00,1998.00,1998.75,1996.25,1997.00,9052,6450
01/05/2016,10:05,1997.00,1998.50,1995.50,1995.75,8276,6592
01/05/2016,10:10,1995.75,1997.25,1994.50,1994.50,5724,8483
01/05/2016,10:15,1994.75,1995.00,1991.25,1991.50,6687,9681
01/05/2016,10:20,1991.50,1992.25,1989.75,1990.00,7223,6980
01/05/2016,10:25,1990.25,1992.00,1989.75,1990.50,10581,8580
01/05/2016,10:30,1990.50,1993.50,1990.50,1991.25,9470,7686
01/05/2016,10:35,1991.25,1995.25,1991.00,1995.25,8330,4411
01/05/2016,10:40,1995.25,1995.75,1993.00,1993.25,8251,8205
01/05/2016,10:45,1993.50,1995.25,1991.50,1992.00,5566,8374
01/05/2016,10:50,1992.25,1994.00,1990.75,1994.00,7404,5743
01/05/2016,10:55,1993.75,1994.75,1992.00,1992.25,3802,4262
01/05/2016,11:00,1992.25,1993.75,1991.25,1992.50,3791,4024
01/05/2016,11:05,1992.75,1993.00,1988.50,1988.75,5147,7849
01/05/2016,11:10,1988.50,1989.50,1986.50,1987.50,7788,8239
01/05/2016,11:15,1987.75,1988.25,1985.75,1986.75,11199,10580
01/05/2016,11:20,1986.75,1987.00,1984.25,1986.25,10886,8230
01/05/2016,11:25,1986.00,1988.00,1985.50,1987.50,6805,5953
01/05/2016,11:30,1987.50,1988.25,1985.75,1987.75,4642,5220
01/05/2016,11:35,1987.75,1989.00,1987.00,1987.50,4247,4292
01/05/2016,11:40,1987.25,1989.50,1987.00,1989.50,4091,4330
01/05/2016,11:45,1989.50,1989.50,1985.50,1986.50,2568,5200
01/05/2016,11:50,1986.50,1987.50,1986.00,1986.75,3528,2083
01/05/2016,11:55,1986.75,1988.75,1985.75,1988.50,4938,3970
